"resposta","pergunta","pais","ano","n","p"
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SGP","2022",8541.71679438696,20.35785876539
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SLV","2022",19151.2069386453,28.0933826515231
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SRB","2012",5899.4401,13.3381217514578
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SRB","2018",13300.9880140239,21.4895411637345
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SRB","2022",7589.57245045171,12.8093113646779
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVK","2003",6024.846,8.22831736894028
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVK","2012",6232.4476,17.6949705312169
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVK","2015",11286.1804342976,22.7298524384625
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVK","2018",12499.0940384292,28.1396656859723
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVK","2022",9811.58034398339,20.6763881135402
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVN","2012",1208.4836,10.1538956569002
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVN","2015",2944.19641536006,17.5533283120256
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVN","2018",3520.59139585879,20.5421965625195
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SVN","2022",2594.73846276604,13.7650140440453
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SWE","2000",5885.0172,6.27472745177229
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SWE","2003",5533.4089,5.29187493233466
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SWE","2012",6306.0566,10.5321639211146
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SWE","2015",18856.9940009334,20.6108674140714
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SWE","2018",18446.0455495574,19.8069898578823
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","SWE","2022",17187.9876508435,15.8416492609295
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TAP","2012",18350.7408,9.46119323691094
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TAP","2015",28463.2479546916,11.3208076552453
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TAP","2018",31446.6807447458,13.8716028110726
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TAP","2022",17406.3401705068,9.12342451394078
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","THA","2000",55206.0446,10.5502826950895
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","THA","2003",40306.2119,6.41543460544965
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","THA","2012",100186.0656,21.5173316013261
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","THA","2015",128616.826114326,20.261170942081
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","THA","2018",158181.084832613,27.4756966283524
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","THA","2022",107797.348799678,17.8303378519668
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TTO","2015",2387.35817907679,18.0897756349883
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUN","2003",14082.3147,10.0329245339476
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUN","2012",18954.0117,25.3303208988713
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUN","2015",22557.0303758759,19.8566614495568
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUR","2003",61529.727,13.7772951948793
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUR","2012",98520.0083,17.337723726097
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUR","2015",330376.237054447,35.7022375840969
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUR","2018",208552.554899383,23.5660426007576
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","TUR","2022",239746.033347474,25.6851838101457
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","UKR","2018",59332.2766291289,19.4624438014043
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","URY","2003",2220.3113,7.47159804389491
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","URY","2012",3688.357,14.9965684439344
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","URY","2015",9109.37947445383,23.7925370946463
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","URY","2018",8885.18994493462,22.3550192301668
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","URY","2022",7305.02914616389,17.9142210030972
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","USA","2000",372652.7428,12.9068600003885
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","USA","2012",329993.3812,14.4486848519297
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","USA","2015",839560.744681554,23.8207264978832
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","USA","2018",1105253.11325416,31.0547702788345
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","USA","2022",880733.223233642,24.0550178591369
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","UZB","2022",89140.0911641765,18.4915426465007
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","VNM","2012",35298.399,5.54780672024627
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","VNM","2015",40733.7123164683,4.65603066562921
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","VNM","2018",255982.436054165,27.6361411377632
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","VNM","2022",201649.659686511,21.4644378022341
"Concordo","Sinto-me como um estranho (ou deixam-me fora de tudo) na escola","YUG","2003",5896.8467,9.93523294702704
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ALB","2000",4440.6656,20.8531378904526
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ALB","2012",4349.8903,18.3874931863637
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ALB","2018",4971.25929564951,17.7781597198009
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ALB","2022",6512.49482660689,22.9103241778264
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARE","2012",6043.238,23.6395634522349
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARE","2015",11609.2162969844,24.7266305196058
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARE","2018",14155.7775266188,26.0202982493251
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARE","2022",16835.0150741215,27.7051418083501
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARG","2000",59202.7979,12.619007631006
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARG","2012",63279.9625,18.7005039526675
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARG","2018",112200.945258222,19.8064969002737
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","ARG","2022",137736.191401653,23.098444897628
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUS","2000",26364.682,11.8142554735111
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUS","2003",20106.9267,8.79870858904891
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUS","2012",24397.4846,15.1115201657041
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUS","2015",56052.8911672309,21.8675467928606
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUS","2018",63866.3304782016,24.7756396308836
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUS","2022",66255.3857614191,24.9835962845306
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUT","2000",12760.9092,18.1846579784072
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUT","2003",7080.8423,8.75811494496831
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUT","2012",4636.7892,8.70363395133333
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUT","2015",12654.7574167262,17.2458022134957
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUT","2018",13247.3056403279,17.6448986193349
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","AUT","2022",12677.3005476084,16.6471025162725
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BEL","2000",20672.2661,19.3768154792345
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BEL","2003",16779.4474,15.8398288776938
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BEL","2012",8984.3387,12.2250339193802
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BEL","2015",18128.3834067196,15.7772738652631
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BEL","2018",19747.630799238,16.731761787792
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BEL","2022",22466.5596279327,17.4644080730727
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BGR","2000",13171.3936,15.961198261397
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BGR","2012",7155.4798,21.0348570981168
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BGR","2015",15055.1308463652,28.0434852700319
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BGR","2018",14243.8913146003,29.766883316611
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BGR","2022",14629.5116865188,27.3851026487008
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BIH","2018",5403.12186914074,18.7330366212102
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BLR","2018",12652.8720709168,16.1526649345856
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRA","2000",291527.6892,10.0262882367796
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRA","2003",181126.2655,10.7088062653435
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRA","2012",198862.7493,13.7754443142102
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRA","2015",439667.948880682,18.1234583925792
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRA","2018",463409.730426994,22.7511750308928
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRA","2022",442200.037212599,19.5406783347171
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRN","2018",2705.02566742236,39.2089483958527
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","BRN","2022",2529.46612623467,42.2987718675943
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CAN","2000",41073.2905,12.0011001430298
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CAN","2003",31243.7131,10.7703253520582
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CAN","2012",32994.1723,14.7432401238632
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CAN","2015",78594.6475453808,23.705526091648
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CAN","2018",85812.3669291272,25.6005787398694
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CAN","2022",102313.363496755,28.586236471876
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHE","2000",9420.2365,13.6058532436372
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHE","2003",9765.6393,11.7732444485728
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHE","2012",5011.521,9.70395958386219
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHE","2015",12216.2466322412,14.8573689207573
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHE","2018",12060.7763797696,16.825052180251
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHE","2022",12049.1319994339,15.9177105419871
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHL","2000",31900.1015,15.0601005106777
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHL","2012",21728.8167,14.6562229462494
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHL","2015",40663.5243731144,19.9544475291186
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHL","2018",42512.301082639,19.881158706338
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CHL","2022",53027.2565188121,24.7665489016427
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","COL","2012",54137.2327,16.4767698620119
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","COL","2015",153925.766490091,27.1068682105724
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","COL","2018",115701.834093361,21.8315221595148
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","COL","2022",123511.360877122,21.0524953983407
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CRI","2012",2679.8498,10.7887623106476
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CRI","2015",13124.8235808807,25.2899889566868
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CRI","2018",8465.23461201378,18.6152788244924
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CRI","2022",13436.1593046006,23.4693003563913
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CZE","2000",12126.3472,9.76970419520098
"Concordo","Sinto-me como um estranho e que não faço parte do grupo na escola","CZE","2003",7467.9129,6.58973273392985
